id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,orderID,title,access,badge,code,description,expandedDescription,hidden,hideDownload,hidePlay,length,metaDescription,metaTitle,openWebContentFromList,openWebContentInNewWindows,production,productionLink,productLink,purchasePrice,rawFile,rentalPrice,siteMapOption,tags,thumbnail,trailer,type,videoDownloadURL,videoID,videoSize,videoStatus,videoThumbnailURL,webContentURL,year
113244,1cdb9728-ea63-4843-aabc-2b83b4f92ea3,umb://document/1cdb9728ea634843aabc2b83b4f92ea3,Bevægekontrol Øvelser - Oversigt (pdf),media,true,true,2025-09-27 09:16:06,2025-09-28 09:26:26,112362,1,/funktionel-neuro-terapeut-1/bevaegekontrol-øvelser/bevaegekontrol-øvelser-oversigt-pdf/,0,Bevægekontrol Øvelser - Oversigt (pdf),57,,,.,,0,0,0,0,,,0,0,,,,,/media/4976/bevaegekontrol-oevelser-oversigt.pdf,,,,/media/4977/nervesystem_kvindeloeber.jpg,,75,,,,,,,0
112432,b4572161-616d-4c32-9fce-0032741bf147,umb://document/b4572161616d4c329fce0032741bf147," BEN /  Fødder, Knæ, Hofter (video)",media,true,true,2025-09-12 17:32:41,2025-09-28 09:26:28,112362,0,/funktionel-neuro-terapeut-1/bevaegekontrol-øvelser/ben-foedder-knae-hofter-video/,1," BEN /  Fødder, Knæ, Hofter (video)",57,,,"Bevægekontrol-øvelser for tæer, ankler, knæ og hofte",,0,0,0,0,,,0,0,,,,,,,,,/media/4964/nervesystem_kvindeloeber.jpg,,264,,,,,,https://vimeo.com/1118145085,0
113983,c0cdf4c0-b4da-4fce-b89d-ccb5320c46c9,umb://document/c0cdf4c0b4da4fceb89dccb5320c46c9,"ARME / Skulder, Albue, Hænder (video)",media,true,true,2025-10-13 16:58:54,2025-10-13 17:00:14,112362,2,/funktionel-neuro-terapeut-1/bevaegekontrol-øvelser/arme-skulder-albue-haender-video/,2,"ARME / Skulder, Albue, Hænder (video)",57,,,.,,0,0,0,0,,,0,0,,,,,,,,,/media/4989/nervesystem_kvindeloeber.jpg,,264,,,,,,https://vimeo.com/1126840525,0
115121,ed03bce3-8280-4ceb-b3f2-64e9a681cce5,umb://document/ed03bce382804cebb3f264e9a681cce5,"RYGSØJLE - Bækken. Lænderyg, Brystryg, Nakke, Kæbe (video)",media,true,true,2025-11-07 18:06:40,2025-11-07 18:08:06,112362,3,/funktionel-neuro-terapeut-1/bevaegekontrol-øvelser/rygsøjle-baekken-laenderyg-brystryg-nakke-kaebe-video/,3,"RYGSØJLE - Bækken. Lænderyg, Brystryg, Nakke, Kæbe (video)",57,,,.,,0,0,0,0,,,0,0,,,,,,,,,/media/5022/nervesystem_kvindeloeber.jpg,,264,,,,,,https://vimeo.com/1134669876,0
