id,key,udi,name,contentTypeAlias,published,hasPublishedVersion,createDate,updateDate,parentId,sortOrder,urls,orderID,title,access,badge,code,description,expandedDescription,hidden,hideDownload,hidePlay,length,metaDescription,metaTitle,openWebContentFromList,openWebContentInNewWindows,production,productionLink,productLink,purchasePrice,rawFile,rentalPrice,siteMapOption,tags,thumbnail,trailer,type,videoDownloadURL,videoID,videoSize,videoStatus,videoThumbnailURL,webContentURL,year
21550,0234f1b6-0627-4e2f-9e56-6de14e5771ed,umb://document/0234f1b606274e2f9e566de14e5771ed,Hundedamens online hvalpekursus,media,true,true,2020-10-29 18:28:00,2022-01-12 11:57:07,21053,7,/hundedamen/hvalpekursus-1/hundedamens-online-hvalpekursus/,0,Hundedamens online hvalpekursus,58,Introduktionstilbud,,"Du køber hermed adgang til mit online hvalpekursus. Du får efterfølgende en kode, der gør hvalpekurset tilgængeligt via online streaming i 3 måneder.

Husk at træning er lig med leg for din hund.

God træning.
",,1,0,0,0,,,0,0,hundedamen.dk ,,,299,/media/2598/hundedamens-online-hvalpekursus.pdf,,,"Hvalpekursus,Hundetræning,Onlinekursus",/media/2599/forside-hundedamen2.jpg,,75,,,,,,,2020
21306,332077d8-761c-4fb9-8d9f-405abb38a755,umb://document/332077d8761c4fb98d9f405abb38a755,1. Kontakt øvelsen,media,true,true,2020-10-27 16:28:08,2022-01-12 11:57:08,21053,2,/hundedamen/hvalpekursus-1/1-kontakt-oevelsen/,1,1. Kontakt øvelsen,57,,,Med denne øvelse er vi med til at styrke/skabe et stærkt bånd mellem dig og din hund. Samhøringhed er blandt andet nøglen til mange dejlige år sammen.,,0,0,0,2,,,0,0,Hundedamen.dk,,,,,,,"Hvalpetræning,Hundetræning,Onlinekursus",/media/2560/kontakto-velse-06.jpg,,264,,,,,,https://vimeo.com/472367523,2020
21284,3912ef44-9328-41e0-a029-aef3a34cb42b,umb://document/3912ef44932841e0a029aef3a34cb42b,2. Sit øvelsen ,media,true,true,2020-10-27 10:02:28,2022-01-12 11:57:09,21053,0,/hundedamen/hvalpekursus-1/2-sit-oevelsen/,2,2. Sit øvelsen ,57,,,"Ved denne øvelse lærer du din hvalp at sitte og blive i sit, med et fingertegn samt tale. Dette er godt at bruge så din hvalp f.eks ikke løber ud af en dør, når der kommer gæster eller sitter ved en kantsten inden I går over vejen.
",,0,0,0,3,,,0,0,hundedamen.dk ,,https://hundedamen.dk/,,,,,"Hvalpetræning,Hundetræning,onlinekursus",/media/2542/bliv-oevelse.jpg,,264,,,,,,https://vimeo.com/472367923,2020
21304,6046a6eb-be69-4543-98d5-0e0acea13812,umb://document/6046a6ebbe69454398d50e0acea13812,3. Dæk øvelsen,media,true,true,2020-10-27 16:20:36,2022-01-12 11:57:09,21053,1,/hundedamen/hvalpekursus-1/3-daek-oevelsen/,3,3. Dæk øvelsen,57,,,"Med denne øvelse lærer du din hvalp at dække og blive i dæk både med håndtegn "" Flad hånd ned mod jorden "" og tale.",,0,0,0,3,,,0,0,hundedamen.dk ,,,,,,,"Hvalpetræning,Hundetræning,Onlinekursus",/media/2559/de-k-o-velse-10.jpg,,264,,,,,,https://vimeo.com/472367708,2020
21307,f900c11e-0389-4675-aca3-555aa5a7af1e,umb://document/f900c11e03894675aca3555aa5a7af1e,4. Gå pænt i snor øvelsen,media,true,true,2020-10-27 16:34:17,2022-01-12 11:57:10,21053,3,/hundedamen/hvalpekursus-1/4-gaa-paent-i-snor-oevelsen/,4,4. Gå pænt i snor øvelsen,57,,,"Med denne øvelse lærer du din hund at gå pænt ved siden af dig, så den ikke trækker armen af dig.
Lav denne øvelse trinvis og i korte intervaller, da hjernen ikke kan kapere så meget indlæring af gangen.
",,0,0,0,4,,,0,0,Hundedamen,,,,,,,"Hvalpetræning,Hundetræning,Onlinekursus",/media/2561/gu-pe-nt-i-snor.jpg,,264,,,,,,https://vimeo.com/472367192,2020
21311,4b40d219-9736-40ef-809d-fcfdbc37924a,umb://document/4b40d219973640ef809dfcfdbc37924a,5. På plads øvelsen ,media,true,true,2020-10-27 16:44:39,2022-01-12 11:57:16,21053,5,/hundedamen/hvalpekursus-1/5-paa-plads-oevelsen/,5,5. På plads øvelsen ,57,,,"Der findes tre former for indkald, "" KOM "", ""PLADS"" og med fløjte.
Med denne på plads øvelse, som vist på videoen, lærer du både med håndtegn og stemme, at få din hvalp på plads, det vil sige, at sidde på din ""GÅ PÆNT SIDE"", her venstre side, så du evt. kan give din hvalp snor på eller for at gå"" FRI VED FOD"", som betyder pænt ved siden af dig, med uden snor på.
",,0,0,0,3,,,0,0,Hundedamen.dk,,,,,,,"Hvalpetræning,Hundetræning,Onlinekursus",/media/2563/pu-plads-o-velse.jpg,,264,,,,,,https://vimeo.com/472366627,2020
21309,4c4e59b7-6946-49ec-907d-6bcb49997ac7,umb://document/4c4e59b7694649ec907d6bcb49997ac7,6. Indkalds øvelsen ,media,true,true,2020-10-27 16:39:17,2022-01-12 11:57:28,21053,4,/hundedamen/hvalpekursus-1/6-indkalds-oevelsen/,6,6. Indkalds øvelsen ,57,,,"Med denne øvelse lærer du både med stemmen, håndtegn samt kropssprog, at kalde din hvalp til dig.

Vi som hundeejere kommer tit til enten at sige ""KOM"" eller hundens navn, hvilket kan gøre at vi kan risikere at ""slide"" for meget på hvalpens navn, samt komandoen ""KOM"", som kan risikere, at vi ødelægger indkladet, som er svært for mange hvalpe i forvejen.
",,0,0,0,2,,,0,0,Hundedamen.dk,,,,,,,"Hvalpetræning,Hundetræning,Onlinetræning",/media/2562/kom-nu-r-du-kalder-14.jpg,,264,,,,,,https://vimeo.com/472366998,2020
21591,9cd50115-6c7c-4f8e-84b1-8ba571731841,umb://document/9cd501156c7c4f8e84b18ba571731841,7. Slip øvelsen ,media,true,true,2020-10-30 08:43:27,2022-01-12 12:16:57,21053,8,/hundedamen/hvalpekursus-1/7-slip-oevelsen/,7,7. Slip øvelsen ,57,,,"Jeg tror vores hvalpe tror de hedder Nej, da ordet bliver sagt tit i hvalpeperioden, men hvad med at lære din hvalp noget positivt ved den uønsket adfærd ;-).

Ved denne øvelse lærer du din hvalp at slippe det den ikke må tage ved, enten at bytte med en godbid eller med et stykke legetøj.
",,0,0,0,3,,,0,0,Hundedamen.dk ,,,,,,,"Hvalpekursus,Hundetræning,Onlinekursus",/media/2600/slip-oevelse-ikke-lagt-op-endnu.jpg,,264,,,,,,https://vimeo.com/473503126,2020
